                  epoch,             train/loss,               val/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,                   lr/0
                    264,                 0.6561,                0.53436,                0.99921,                      1,              0.0001255
                    265,                0.65157,                0.53431,                0.99921,                      1,              0.0001222
                    266,                0.64154,                0.53523,                0.99921,                      1,              0.0001189
                    267,                0.65157,                0.53432,                0.99921,                      1,              0.0001156
                    268,                0.64493,                0.53426,                0.99921,                      1,              0.0001123
                    269,                  0.654,                0.53423,                0.99921,                      1,               0.000109
                    270,                0.65698,                0.53423,                0.99921,                      1,              0.0001057
                    271,                0.64642,                0.53417,                0.99921,                      1,              0.0001024
                    272,                0.63529,                0.53416,                0.99921,                      1,               9.91e-05
                    273,                0.65211,                0.53412,                0.99921,                      1,               9.58e-05
                    274,                0.65339,                 0.5341,                0.99921,                      1,               9.25e-05
                    275,                0.63718,                0.53407,                0.99921,                      1,               8.92e-05
                    276,                0.64075,                0.53406,                0.99921,                      1,               8.59e-05
                    277,                0.64867,                0.53403,                0.99921,                      1,               8.26e-05
                    278,                0.64443,                0.53398,                0.99921,                      1,               7.93e-05
                    279,                0.64598,                0.53398,                0.99921,                      1,                7.6e-05
                    280,                0.63466,                0.53393,                0.99921,                      1,               7.27e-05
                    281,                0.64942,                0.53392,                0.99921,                      1,               6.94e-05
                    282,                0.61971,                0.53388,                0.99921,                      1,               6.61e-05
                    283,                0.63583,                0.53389,                0.99921,                      1,               6.28e-05
                    284,                0.63014,                0.53384,                0.99921,                      1,               5.95e-05
                    285,                0.63081,                0.53382,                0.99921,                      1,               5.62e-05
                    286,                 0.6356,                 0.5338,                0.99921,                      1,               5.29e-05
                    287,                0.62823,                0.53377,                0.99921,                      1,               4.96e-05
                    288,                0.62775,                0.53375,                0.99921,                      1,               4.63e-05
                    289,                0.63565,                0.53373,                0.99921,                      1,                4.3e-05
                    290,                0.63443,                0.53371,                0.99921,                      1,               3.97e-05
                    291,                0.63524,                0.53368,                0.99921,                      1,               3.64e-05
                    292,                 0.6436,                0.53368,                0.99921,                      1,               3.31e-05
                    293,                 0.6266,                0.53365,                0.99921,                      1,               2.98e-05
                    294,                0.63108,                0.53364,                0.99921,                      1,               2.65e-05
                    295,                0.63114,                0.53361,                0.99921,                      1,               2.32e-05
                    296,                0.63137,                 0.5336,                0.99921,                      1,               1.99e-05
                    297,                0.61524,                0.53359,                0.99921,                      1,               1.66e-05
                    298,                0.63525,                0.53356,                0.99921,                      1,               1.33e-05
                    299,                0.62684,                0.53352,                0.99921,                      1,                  1e-05
